Elevation,Set,Transect,Date,CommonName,ScientificName,Counts
2700,6,A,20140523,Whistlers Warbler,Phylloscopidae Phylloscopus whistleri,3
2700,7,A,20140616,Whistlers Warbler,Phylloscopidae Phylloscopus whistleri,2
2700,7,B,20140616,Whistlers Warbler,Phylloscopidae Phylloscopus whistleri,1
2700,8,A,20140619,Whistlers Warbler,Phylloscopidae Phylloscopus whistleri,2
2700,8,B,20140619,Whistlers Warbler,Phylloscopidae Phylloscopus whistleri,2
2700,9,A,20140626,Whistlers Warbler,Phylloscopidae Phylloscopus whistleri,1
2700,11,A,20140703,Whistlers Warbler,Phylloscopidae Phylloscopus whistleri,1
2700,11,B,20140703,Whistlers Warbler,Phylloscopidae Phylloscopus whistleri,1
2700,12,A,20140703,Whistlers Warbler,Phylloscopidae Phylloscopus whistleri,4
2700,12,B,20140703,Whistlers Warbler,Phylloscopidae Phylloscopus whistleri,2
2750,1,A,20120515,Whistlers Warbler,Phylloscopidae Phylloscopus whistleri,5
2750,1,B,20120515,Whistlers Warbler,Phylloscopidae Phylloscopus whistleri,1
2750,2,A,20120522,Whistlers Warbler,Phylloscopidae Phylloscopus whistleri,4
2750,2,B,20120522,Whistlers Warbler,Phylloscopidae Phylloscopus whistleri,1
2750,3,B,20130515,Whistlers Warbler,Phylloscopidae Phylloscopus whistleri,1
2750,4,A,20130518,Whistlers Warbler,Phylloscopidae Phylloscopus whistleri,2
2750,4,B,20130518,Whistlers Warbler,Phylloscopidae Phylloscopus whistleri,2
2750,5,A,20130509,Whistlers Warbler,Phylloscopidae Phylloscopus whistleri,2
2750,6,B,20140523,Whistlers Warbler,Phylloscopidae Phylloscopus whistleri,3
2750,7,A,20140616,Whistlers Warbler,Phylloscopidae Phylloscopus whistleri,1
2750,7,B,20140616,Whistlers Warbler,Phylloscopidae Phylloscopus whistleri,2
2750,8,B,20140619,Whistlers Warbler,Phylloscopidae Phylloscopus whistleri,1
2750,9,A,20140626,Whistlers Warbler,Phylloscopidae Phylloscopus whistleri,3
2750,9,B,20140626,Whistlers Warbler,Phylloscopidae Phylloscopus whistleri,3
2750,10,A,20140703,Whistlers Warbler,Phylloscopidae Phylloscopus whistleri,2
2800,1,B,20120512,Whistlers Warbler,Phylloscopidae Phylloscopus whistleri,2
2800,4,B,20130516,Whistlers Warbler,Phylloscopidae Phylloscopus whistleri,1
2800,5,B,20130507,Whistlers Warbler,Phylloscopidae Phylloscopus whistleri,1
2800,7,B,20140616,Whistlers Warbler,Phylloscopidae Phylloscopus whistleri,1
2800,9,A,20140626,Whistlers Warbler,Phylloscopidae Phylloscopus whistleri,4
2800,10,B,20140703,Whistlers Warbler,Phylloscopidae Phylloscopus whistleri,1
2800,11,A,20140703,Whistlers Warbler,Phylloscopidae Phylloscopus whistleri,1
2800,11,B,20140703,Whistlers Warbler,Phylloscopidae Phylloscopus whistleri,1
1150,7,B,20140602,Bay Woodpecker,Picidae Blythipicus pyrrhotis,1
1300,6,A,20140510,Bay Woodpecker,Picidae Blythipicus pyrrhotis,1
1350,3,B,20140502,Bay Woodpecker,Picidae Blythipicus pyrrhotis,2
1350,5,A,20140526,Bay Woodpecker,Picidae Blythipicus pyrrhotis,1
1550,5,A,20140513,Bay Woodpecker,Picidae Blythipicus pyrrhotis,1
1650,5,B,20130509,Bay Woodpecker,Picidae Blythipicus pyrrhotis,1
1650,9,A,20140701,Bay Woodpecker,Picidae Blythipicus pyrrhotis,2
1650,9,B,20140701,Bay Woodpecker,Picidae Blythipicus pyrrhotis,2
1750,10,A,20140627,Bay Woodpecker,Picidae Blythipicus pyrrhotis,2
1750,10,B,20140627,Bay Woodpecker,Picidae Blythipicus pyrrhotis,2
2000,1,B,20120513,Bay Woodpecker,Picidae Blythipicus pyrrhotis,1
200,1,A,20160709,Rufous Woodpecker,Picidae Micropternus brachyurus,2
200,1,B,20160709,Rufous Woodpecker,Picidae Micropternus brachyurus,1
200,3,B,20160709,Rufous Woodpecker,Picidae Micropternus brachyurus,2
200,9,A,20160711,Rufous Woodpecker,Picidae Micropternus brachyurus,1
200,12,B,20160714,Rufous Woodpecker,Picidae Micropternus brachyurus,1
200,9,A,20160711,Rufous Woodpecker,Picidae Micropternus brachyurus,1
200,4,A,20160710,Rufous Woodpecker,Picidae Micropternus brachyurus,1
200,8,A,20160713,Rufous Woodpecker,Picidae Micropternus brachyurus,1
200,8,B,20160713,Rufous Woodpecker,Picidae Micropternus brachyurus,1
200,10,A,20160712,Rufous Woodpecker,Picidae Micropternus brachyurus,1
950,7,A,20140602,Rufous Woodpecker,Picidae Micropternus brachyurus,2
200,7,A,20160713,Greater Flameback,Picidae Chrysocolaptes lucidus,1
200,7,B,20160713,Greater Flameback,Picidae Chrysocolaptes lucidus,1
200,4,A,20160710,Greater Flameback,Picidae Chrysocolaptes lucidus,1
1650,10,A,20140627,Crimson-breasted Pied-Woodpecker,Picidae Dendrocopos cathpharius,1
1650,10,B,20140627,Crimson-breasted Pied-Woodpecker,Picidae Dendrocopos cathpharius,1
2000,5,A,20130507,Crimson-breasted Pied-Woodpecker,Picidae Dendrocopos cathpharius,1
2100,11,B,20140702,Crimson-breasted Pied-Woodpecker,Picidae Dendrocopos cathpharius,2
1900,10,A,20140627,Darjeeling Pied-Woodpecker,Picidae Dendrocopos darjellensis,1
2200,4,A,20130516,Darjeeling Pied-Woodpecker,Picidae Dendrocopos darjellensis,1
2200,4,B,20130516,Darjeeling Pied-Woodpecker,Picidae Dendrocopos darjellensis,1
2350,4,B,20140505,Darjeeling Pied-Woodpecker,Picidae Dendrocopos darjellensis,1
2550,5,A,20130509,Darjeeling Pied-Woodpecker,Picidae Dendrocopos darjellensis,2
2550,5,B,20130509,Darjeeling Pied-Woodpecker,Picidae Dendrocopos darjellensis,2
2800,12,A,20140703,Darjeeling Pied-Woodpecker,Picidae Dendrocopos darjellensis,2
2400,4,B,20130515,Rufous-bellied Woodpecker,Picidae Dendrocopos hyperythrus,1
2650,10,A,20140703,Rufous-bellied Woodpecker,Picidae Dendrocopos hyperythrus,1
2650,10,B,20140703,Rufous-bellied Woodpecker,Picidae Dendrocopos hyperythrus,1
2800,7,B,20140616,Rufous-bellied Woodpecker,Picidae Dendrocopos hyperythrus,1
2800,8,A,20140522,Rufous-bellied Woodpecker,Picidae Dendrocopos hyperythrus,0
2800,12,A,20140703,Rufous-bellied Woodpecker,Picidae Dendrocopos hyperythrus,1
850,12,A,20140701,Fulvous-breasted Pied-Woodpecker,Picidae Dendrocopos macei,2
850,11,A,20140518,Pale-headed Woodpecker,Picidae Gecinulus grantia,2
850,11,B,20140518,Pale-headed Woodpecker,Picidae Gecinulus grantia,2
900,8,A,20140517,Pale-headed Woodpecker,Picidae Gecinulus grantia,2
950,7,B,20140602,Pale-headed Woodpecker,Picidae Gecinulus grantia,2
950,12,A,20140629,Pale-headed Woodpecker,Picidae Gecinulus grantia,1
950,12,B,20140629,Pale-headed Woodpecker,Picidae Gecinulus grantia,1
1000,5,B,20140527,Pale-headed Woodpecker,Picidae Gecinulus grantia,1
200,7,A,20160713,Great-Slaty Woodpecker,Picidae Mulleripicus pulverulentus,3
200,12,A,20160714,Great-Slaty Woodpecker,Picidae Mulleripicus pulverulentus,2
200,1,A,20160709,White-browed Piculet,Picidae Sasia ochracea,1
550,11,A,20140518,White-browed Piculet,Picidae Sasia ochracea,2
800,10,B,20140526,White-browed Piculet,Picidae Sasia ochracea,1
550,11,A,20140518,Speckled Piculet,Picidae Picumnus innominatus,1
600,3,A,20140601,Speckled Piculet,Picidae Picumnus innominatus,1
600,3,B,20140601,Speckled Piculet,Picidae Picumnus innominatus,2
600,8,A,20140516,Speckled Piculet,Picidae Picumnus innominatus,2
600,8,B,20140516,Speckled Piculet,Picidae Picumnus innominatus,3
700,8,A,20140516,Speckled Piculet,Picidae Picumnus innominatus,2
750,11,B,20140518,Speckled Piculet,Picidae Picumnus innominatus,1
850,8,B,20140517,Speckled Piculet,Picidae Picumnus innominatus,1
950,11,A,20140518,Speckled Piculet,Picidae Picumnus innominatus,1
200,3,A,20160709,Grey-faced Woodpecker,Picidae Picus canus,1
200,3,B,20160709,Grey-faced Woodpecker,Picidae Picus canus,1
200,7,A,20160713,Grey-faced Woodpecker,Picidae Picus canus,1
600,9,A,20140630,Grey-faced Woodpecker,Picidae Picus canus,2
650,9,B,20140630,Grey-faced Woodpecker,Picidae Picus canus,2
200,1,B,20160709,Lesser Yellownape,Picidae Picus chlorolophus,1
200,7,A,20160713,Lesser Yellownape,Picidae Picus chlorolophus,2
200,9,A,20160711,Lesser Yellownape,Picidae Picus chlorolophus,1
200,9,B,20160711,Lesser Yellownape,Picidae Picus chlorolophus,1
650,9,A,20140630,Lesser Yellownape,Picidae Picus chlorolophus,2
850,8,B,20140517,Lesser Yellownape,Picidae Picus chlorolophus,1
800,9,A,20140630,Greater Yellownape,Picidae Chrysophlegma flavinucha,2
1100,4,A,20140525,Greater Yellownape,Picidae Chrysophlegma flavinucha,1
1250,11,A,20140531,Greater Yellownape,Picidae Chrysophlegma flavinucha,1
550,5,B,20140528,Blue-naped Pitta,Pittidae Hydrornis nipalensis,1
800,11,A,20140518,Blue-naped Pitta,Pittidae Hydrornis nipalensis,1
1250,7,A,20140701,Blue-naped Pitta,Pittidae Hydrornis nipalensis,1
1250,7,B,20140701,Blue-naped Pitta,Pittidae Hydrornis nipalensis,1
1350,3,A,20140502,Blue-naped Pitta,Pittidae Hydrornis nipalensis,1
1500,6,B,20140510,Blue-naped Pitta,Pittidae Hydrornis nipalensis,2
1800,10,B,20140627,Blue-naped Pitta,Pittidae Hydrornis nipalensis,1
1850,10,B,20140627,Blue-naped Pitta,Pittidae Hydrornis nipalensis,1
200,1,A,20160709,Hooded Pitta,Pittidae Pitta sordida,1
2300,12,A,20140702,Scaly-breasted Wren-babbler,Pnoepygidae Pnoepyga albiventer,1
2300,12,B,20140702,Scaly-breasted Wren-babbler,Pnoepygidae Pnoepyga albiventer,1
2650,11,A,20140703,Scaly-breasted Wren-babbler,Pnoepygidae Pnoepyga albiventer,1
2650,11,B,20140703,Scaly-breasted Wren-babbler,Pnoepygidae Pnoepyga albiventer,1
1300,4,A,20130528,Pygmy Wren-babbler,Pnoepygidae Pnoepyga pusilla,1
1400,5,B,20140527,Pygmy Wren-babbler,Pnoepygidae Pnoepyga pusilla,1
1500,4,B,20130528,Pygmy Wren-babbler,Pnoepygidae Pnoepyga pusilla,1
1950,12,A,20140629,Pygmy Wren-babbler,Pnoepygidae Pnoepyga pusilla,1
2000,3,A,20130506,Pygmy Wren-babbler,Pnoepygidae Pnoepyga pusilla,1
2000,3,B,20130506,Pygmy Wren-babbler,Pnoepygidae Pnoepyga pusilla,1
2000,5,A,20130507,Pygmy Wren-babbler,Pnoepygidae Pnoepyga pusilla,1
2000,5,B,20130507,Pygmy Wren-babbler,Pnoepygidae Pnoepyga pusilla,2
2150,5,B,20130520,Pygmy Wren-babbler,Pnoepygidae Pnoepyga pusilla,1
2150,12,A,20140702,Pygmy Wren-babbler,Pnoepygidae Pnoepyga pusilla,1
2200,3,A,20130506,Pygmy Wren-babbler,Pnoepygidae Pnoepyga pusilla,1
2200,9,B,20140701,Pygmy Wren-babbler,Pnoepygidae Pnoepyga pusilla,1
2250,2,A,20120522,Pygmy Wren-babbler,Pnoepygidae Pnoepyga pusilla,1
2250,2,B,20120522,Pygmy Wren-babbler,Pnoepygidae Pnoepyga pusilla,1
2300,2,B,20120520,Pygmy Wren-babbler,Pnoepygidae Pnoepyga pusilla,1
2350,7,A,20140615,Pygmy Wren-babbler,Pnoepygidae Pnoepyga pusilla,1
2350,9,A,20140626,Pygmy Wren-babbler,Pnoepygidae Pnoepyga pusilla,2
2350,9,B,20140626,Pygmy Wren-babbler,Pnoepygidae Pnoepyga pusilla,2
2400,2,B,20120520,Pygmy Wren-babbler,Pnoepygidae Pnoepyga pusilla,1
2400,3,A,20130506,Pygmy Wren-babbler,Pnoepygidae Pnoepyga pusilla,1
2400,11,B,20140702,Pygmy Wren-babbler,Pnoepygidae Pnoepyga pusilla,2
2550,4,A,20130524,Pygmy Wren-babbler,Pnoepygidae Pnoepyga pusilla,1
2600,8,A,20140522,Pygmy Wren-babbler,Pnoepygidae Pnoepyga pusilla,1
2750,11,A,20140703,Pygmy Wren-babbler,Pnoepygidae Pnoepyga pusilla,1
2750,11,B,20140703,Pygmy Wren-babbler,Pnoepygidae Pnoepyga pusilla,1
2750,12,A,20140703,Pygmy Wren-babbler,Pnoepygidae Pnoepyga pusilla,1
850,6,A,20140511,Hodgsons Frogmouth,Podargidae Batrachostomus hodgsoni,1
850,8,A,20140517,Hodgsons Frogmouth,Podargidae Batrachostomus hodgsoni,1
900,6,B,20140511,Hodgsons Frogmouth,Podargidae Batrachostomus hodgsoni,1
900,8,B,20140517,Red-breasted Parakeet,Psittacidae Psittacula alexandri,5
900,11,A,20140518,Red-breasted Parakeet,Psittacidae Psittacula alexandri,2
200,2,A,20160709,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,3
200,5,B,20160710,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,2
200,9,A,20160711,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,1
200,9,B,20160711,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,1
200,4,A,20160710,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,5
200,4,B,20160710,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,2
200,9,A,20160711,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,2
200,12,B,20160714,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,2
200,1,A,20160709,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,4
200,4,A,20160710,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,4
200,5,A,20160710,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,1
200,5,B,20160710,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,3
200,6,A,20160710,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,6
200,6,B,20160710,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,6
200,7,B,20160713,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,2
200,9,A,20160711,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,2
200,9,B,20160711,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,3
200,12,A,20160714,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,4
200,1,A,20160709,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,2
200,1,B,20160709,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,1
200,3,A,20160709,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,5
200,5,A,20160710,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,6
200,6,B,20160710,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,4
200,7,A,20160713,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,5
200,8,A,20160713,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,2
200,9,A,20160711,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,4
200,10,A,20160712,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,2
500,1,A,20120519,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,1
500,2,A,20120523,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,2
500,2,B,20120523,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,2
500,3,A,20140526,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,3
500,4,A,20140608,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,3
500,8,A,20140601,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,2
500,8,B,20140601,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,2
500,9,A,20140620,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,2
500,10,A,20140630,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,4
550,1,B,20120519,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,1
550,2,A,20120526,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,1
550,2,B,20120526,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,2
550,3,B,20140526,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,2
550,11,A,20140518,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,1
550,11,B,20140518,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,3
600,1,B,20120519,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,2
600,6,A,20140512,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,3
600,6,B,20140512,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,3
600,8,A,20140516,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,5
600,8,B,20140516,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,2
600,11,A,20140518,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,2
600,12,A,20140630,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,4
650,2,A,20120526,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,3
650,2,B,20120526,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,3
650,6,A,20140512,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,2
650,6,B,20140512,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,2
650,9,A,20140630,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,3
650,9,B,20140630,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,3
650,11,A,20140518,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,2
700,5,A,20140528,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,4
700,7,A,20140602,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,1
700,8,A,20140516,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,4
700,8,B,20140516,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,3
700,10,B,20140526,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,3
750,1,B,20120519,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,1
750,2,A,20120526,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,1
750,4,A,20140525,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,1
750,5,A,20140528,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,2
750,6,A,20140511,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,5
750,6,B,20140511,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,5
750,9,B,20140630,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,3
800,3,A,20140601,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,3
800,5,A,20140528,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,3
800,7,A,20140602,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,4
800,10,B,20140526,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,4
800,11,A,20140518,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,2
850,2,B,20120526,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,1
850,4,A,20140525,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,1
850,8,B,20140517,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,2
850,10,A,20140603,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,4
850,12,A,20140701,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,2
900,8,A,20140517,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,4
900,8,B,20140517,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,1
950,1,A,20120519,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,1
950,3,A,20140504,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,2
950,11,A,20140518,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,2
950,11,B,20140518,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,2
1050,2,B,20120526,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,1
1050,5,A,20140527,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,2
1050,10,A,20140603,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,2
1050,10,B,20140603,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,2
1150,1,A,20120516,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,5
1150,1,B,20120516,White-throated Bulbul,Pycnonotidae Alophoixus flaveolus,7
500,8,A,20140601,Ashy Bulbul,Pycnonotidae Hemixos flavala,3
550,3,A,20140526,Ashy Bulbul,Pycnonotidae Hemixos flavala,4
650,2,A,20120526,Ashy Bulbul,Pycnonotidae Hemixos flavala,2
650,10,A,20140526,Ashy Bulbul,Pycnonotidae Hemixos flavala,3
700,9,B,20140630,Ashy Bulbul,Pycnonotidae Hemixos flavala,2
750,7,B,20140602,Ashy Bulbul,Pycnonotidae Hemixos flavala,2
500,2,B,20120523,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,3
500,4,B,20140608,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,3
500,5,A,20140528,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,3
500,8,A,20140601,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,1
500,8,B,20140601,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,1
500,10,A,20140630,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,1
500,12,A,20140630,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,1
550,1,A,20120519,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,6
550,1,B,20120519,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,4
550,2,A,20120526,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,1
550,2,B,20120526,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,1
550,3,A,20140526,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,1
550,3,B,20140526,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,3
550,9,A,20140628,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,4
550,9,B,20140628,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,4
550,11,A,20140518,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,2
550,12,A,20140630,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,2
600,1,A,20120519,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,3
600,1,B,20120519,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,6
600,3,B,20140601,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,1
600,4,A,20140525,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,2
600,6,A,20140512,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,3
600,6,B,20140512,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,1
600,7,A,20140611,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,2
600,8,B,20140516,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,4
650,3,A,20140601,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,2
650,6,A,20140512,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,2
650,9,A,20140630,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,4
650,10,A,20140526,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,1
650,10,B,20140526,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,1
650,12,B,20140630,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,2
700,1,A,20120519,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,4
700,3,A,20140504,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,2
700,8,B,20140516,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,2
700,9,B,20140630,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,3
700,10,B,20140526,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,2
750,2,B,20120526,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,2
750,7,B,20140602,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,2
750,8,A,20140601,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,3
750,9,A,20140630,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,5
750,9,B,20140630,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,5
800,1,A,20120519,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,2
800,1,B,20120519,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,11
800,3,A,20140601,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,2
800,4,B,20140525,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,5
800,5,B,20140528,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,5
800,6,A,20140511,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,6
800,12,A,20140630,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,2
850,1,A,20120519,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,2
850,2,A,20120526,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,2
850,5,A,20140527,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,3
850,7,B,20140602,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,3
850,8,A,20140517,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,3
850,9,A,20140519,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,2
850,10,A,20140603,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,7
900,2,A,20120523,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,2
900,2,B,20120523,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,1
900,3,B,20140504,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,1
900,5,A,20140527,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,2
900,7,A,20140602,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,1
900,8,A,20140517,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,2
900,8,B,20140517,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,6
900,12,A,20140701,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,1
950,3,B,20140504,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,5
950,9,B,20140519,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,2
950,11,A,20140518,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,1
1000,8,A,20140517,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,2
1000,9,B,20140519,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,2
1050,8,B,20140517,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,5
1100,3,A,20140503,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,4
1100,4,A,20140525,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,2
1150,9,A,20140519,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,2
1150,10,A,20140603,Himalayan Black-bulbul,Pycnonotidae Hypsipetes leucocephalus,2
