Elevation,Set,Transect,Date,CommonName,ScientificName,Counts
2400,2,B,20120122,Mountain Bulbul,Pycnonotidae Ixos mcclellandii,8
2650,1,A,20120118,Mountain Bulbul,Pycnonotidae Ixos mcclellandii,9
2650,1,B,20120118,Mountain Bulbul,Pycnonotidae Ixos mcclellandii,9
2400,7,A,20130114,Mountain Bulbul,Pycnonotidae Ixos mcclellandii,12
750,11,A,20130228,Black-crested Bulbul,Pycnonotidae Pycnonotus flaviventris,3
800,2,A,20120124,Black-crested Bulbul,Pycnonotidae Pycnonotus flaviventris,7
2250,1,B,20120118,Striated Bulbul,Pycnonotidae Pycnonotus striatus,0
1800,9,B,20130122,Striated Bulbul,Pycnonotidae Pycnonotus striatus,2
1850,11,B,20130212,Striated Bulbul,Pycnonotidae Pycnonotus striatus,3
2350,1,A,20120118,Striated Bulbul,Pycnonotidae Pycnonotus striatus,3
1850,11,A,20130212,Striated Bulbul,Pycnonotidae Pycnonotus striatus,5
1950,1,B,20120118,Striated Bulbul,Pycnonotidae Pycnonotus striatus,5
2100,2,B,20120122,Striated Bulbul,Pycnonotidae Pycnonotus striatus,5
2100,7,A,20130114,Striated Bulbul,Pycnonotidae Pycnonotus striatus,5
2100,7,B,20130114,Striated Bulbul,Pycnonotidae Pycnonotus striatus,5
2250,10,A,20130213,Striated Bulbul,Pycnonotidae Pycnonotus striatus,5
1950,1,A,20120118,Striated Bulbul,Pycnonotidae Pycnonotus striatus,6
1550,6,A,20120206,Striated Bulbul,Pycnonotidae Pycnonotus striatus,8
1850,5,A,20120211,Striated Bulbul,Pycnonotidae Pycnonotus striatus,8
2250,1,A,20120118,Striated Bulbul,Pycnonotidae Pycnonotus striatus,8
2300,1,A,20120113,Striated Bulbul,Pycnonotidae Pycnonotus striatus,8
2300,1,B,20120113,Striated Bulbul,Pycnonotidae Pycnonotus striatus,8
1600,8,A,20130304,Striated Bulbul,Pycnonotidae Pycnonotus striatus,9
1600,8,B,20130304,Striated Bulbul,Pycnonotidae Pycnonotus striatus,9
1800,2,A,20120122,Striated Bulbul,Pycnonotidae Pycnonotus striatus,9
2100,8,B,20130118,Striated Bulbul,Pycnonotidae Pycnonotus striatus,9
1550,6,B,20120206,Striated Bulbul,Pycnonotidae Pycnonotus striatus,10
2250,9,A,20130216,Striated Bulbul,Pycnonotidae Pycnonotus striatus,10
1500,6,A,20120220,Striated Bulbul,Pycnonotidae Pycnonotus striatus,12
1900,5,A,20120209,Striated Bulbul,Pycnonotidae Pycnonotus striatus,12
1900,5,B,20120209,Striated Bulbul,Pycnonotidae Pycnonotus striatus,12
1950,7,A,20130116,Striated Bulbul,Pycnonotidae Pycnonotus striatus,12
1850,5,B,20120211,Striated Bulbul,Pycnonotidae Pycnonotus striatus,13
1850,6,A,20120206,Striated Bulbul,Pycnonotidae Pycnonotus striatus,14
2250,6,A,20120215,Striated Bulbul,Pycnonotidae Pycnonotus striatus,14
1300,10,B,20130208,Striated Bulbul,Pycnonotidae Pycnonotus striatus,15
1550,8,A,20130121,Striated Bulbul,Pycnonotidae Pycnonotus striatus,15
2100,4,A,20120204,Striated Bulbul,Pycnonotidae Pycnonotus striatus,15
2100,4,B,20120204,Striated Bulbul,Pycnonotidae Pycnonotus striatus,15
2200,11,A,20130210,Striated Bulbul,Pycnonotidae Pycnonotus striatus,15
2200,11,B,20130210,Striated Bulbul,Pycnonotidae Pycnonotus striatus,15
1400,6,A,20120220,Striated Bulbul,Pycnonotidae Pycnonotus striatus,18
2250,6,B,20120215,Striated Bulbul,Pycnonotidae Pycnonotus striatus,22
1550,5,B,20120216,Striated Bulbul,Pycnonotidae Pycnonotus striatus,25
1800,6,B,20120214,Striated Bulbul,Pycnonotidae Pycnonotus striatus,29
600,1,B,20120219,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
650,2,A,20120125,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
700,11,A,20130313,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
700,12,A,20130312,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
750,3,A,20120202,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
850,11,A,20130228,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
900,12,B,20130312,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1200,9,A,20130227,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1200,10,A,20130209,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1250,12,B,20130313,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1350,9,A,20130312,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1350,12,A,20130313,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1400,9,A,20130227,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1400,9,B,20130227,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1400,12,B,20130312,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1650,1,A,20120118,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1650,1,B,20120118,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
2150,9,A,20130311,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
550,12,B,20130313,White-throated Fantail,Rhipiduridae Rhipidura albicollis,2
1300,12,B,20130312,White-throated Fantail,Rhipiduridae Rhipidura albicollis,2
1350,10,A,20130215,White-throated Fantail,Rhipiduridae Rhipidura albicollis,2
1350,10,B,20130215,White-throated Fantail,Rhipiduridae Rhipidura albicollis,2
1600,9,B,20130214,White-throated Fantail,Rhipiduridae Rhipidura albicollis,2
750,10,A,20130215,White-throated Fantail,Rhipiduridae Rhipidura albicollis,3
1650,7,A,20130216,Black-faced Warbler,Scotocercidae Abroscopus schisticeps,2
1900,8,B,20130118,Black-faced Warbler,Scotocercidae Abroscopus schisticeps,5
1850,9,A,20130214,Black-faced Warbler,Scotocercidae Abroscopus schisticeps,6
2250,7,B,20130116,Black-faced Warbler,Scotocercidae Abroscopus schisticeps,7
2250,3,A,20120201,Black-faced Warbler,Scotocercidae Abroscopus schisticeps,8
1750,6,A,20120206,Black-faced Warbler,Scotocercidae Abroscopus schisticeps,10
1750,6,B,20120206,Black-faced Warbler,Scotocercidae Abroscopus schisticeps,10
1900,9,A,20130122,Black-faced Warbler,Scotocercidae Abroscopus schisticeps,10
2000,7,B,20130114,Black-faced Warbler,Scotocercidae Abroscopus schisticeps,10
2000,9,B,20130122,Black-faced Warbler,Scotocercidae Abroscopus schisticeps,10
2350,3,A,20120201,Black-faced Warbler,Scotocercidae Abroscopus schisticeps,10
1650,5,B,20120211,Black-faced Warbler,Scotocercidae Abroscopus schisticeps,11
2050,8,A,20130119,Black-faced Warbler,Scotocercidae Abroscopus schisticeps,11
2100,3,B,20120131,Black-faced Warbler,Scotocercidae Abroscopus schisticeps,11
2050,2,A,20120123,Black-faced Warbler,Scotocercidae Abroscopus schisticeps,12
2100,12,A,20130226,Black-faced Warbler,Scotocercidae Abroscopus schisticeps,12
2100,11,B,20130210,Black-faced Warbler,Scotocercidae Abroscopus schisticeps,14
1950,7,A,20130116,Black-faced Warbler,Scotocercidae Abroscopus schisticeps,15
2050,7,A,20130116,Black-faced Warbler,Scotocercidae Abroscopus schisticeps,16
2050,7,B,20130116,Black-faced Warbler,Scotocercidae Abroscopus schisticeps,16
2100,8,A,20130118,Black-faced Warbler,Scotocercidae Abroscopus schisticeps,16
1750,4,A,20120213,Black-faced Warbler,Scotocercidae Abroscopus schisticeps,17
2000,6,A,20120214,Black-faced Warbler,Scotocercidae Abroscopus schisticeps,20
550,7,B,20130312,Yellow-bellied Warbler,Scotocercidae Abroscopus superciliaris,2
750,9,B,20130123,Yellow-bellied Warbler,Scotocercidae Abroscopus superciliaris,2
500,11,A,20130313,Yellow-bellied Warbler,Scotocercidae Abroscopus superciliaris,4
750,10,A,20130215,Yellow-bellied Warbler,Scotocercidae Abroscopus superciliaris,4
900,9,A,20130227,Yellow-bellied Warbler,Scotocercidae Abroscopus superciliaris,4
1200,11,A,20130219,Yellow-bellied Warbler,Scotocercidae Abroscopus superciliaris,5
1150,10,A,20130215,Yellow-bellied Warbler,Scotocercidae Abroscopus superciliaris,10
500,6,B,20120206,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
550,4,A,20120212,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
550,4,B,20120212,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
600,2,B,20120124,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
600,4,A,20120203,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
600,6,B,20120206,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
650,4,A,20120212,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
700,2,B,20120124,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
700,5,A,20120217,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
700,6,B,20120220,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
850,5,B,20120216,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
850,7,B,20130117,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
900,2,A,20120124,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
900,6,A,20120220,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
950,4,A,20120128,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
950,4,B,20120128,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1000,5,A,20120217,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1000,6,B,20120220,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1050,1,A,20120126,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1050,1,B,20120126,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1050,6,B,20120218,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1050,7,A,20130117,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1050,10,A,20130215,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1100,1,B,20120120,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1100,4,A,20120203,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1100,4,B,20120203,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1100,5,A,20120217,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1100,5,B,20120217,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1100,7,A,20130115,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1100,8,A,20130120,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1150,2,A,20120125,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1150,3,B,20120202,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1150,6,A,20120218,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1150,7,B,20130117,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1200,2,A,20120124,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1300,1,A,20120120,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1300,2,A,20120124,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1300,3,B,20120130,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1300,5,B,20120217,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1300,7,B,20130115,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1300,8,B,20130128,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1300,11,A,20130219,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1300,11,B,20130219,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1350,4,A,20120212,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1400,5,B,20120217,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1400,6,B,20120220,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1400,8,A,20130120,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1500,6,B,20120220,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1600,9,B,20130214,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
1750,2,A,20120123,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2000,5,B,20120210,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2000,7,B,20130114,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2100,6,B,20120214,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
600,6,A,20120206,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,2
650,4,B,20120212,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,2
700,7,A,20130117,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,2
1050,4,A,20120128,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,2
1050,10,B,20130215,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,2
1150,3,A,20120202,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,2
1150,6,B,20120218,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,2
1200,1,A,20120120,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,2
1200,1,B,20120120,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,2
1200,6,B,20120220,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,2
1300,3,A,20120130,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,2
1400,4,A,20120203,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,2
1950,6,A,20120206,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,2
1950,4,A,20120213,Hume's Bush-warbler,Scotocercidae Horornis brunnescens,1
700,1,A,20120120,Strong-footed Bush-warbler,Scotocercidae Horornis fortipes,2
750,11,A,20130228,Mountain Tailorbird,Scotocercidae Phyllergates cucullatus,1
950,10,B,20130303,Mountain Tailorbird,Scotocercidae Phyllergates cucullatus,1
1050,10,A,20130215,Mountain Tailorbird,Scotocercidae Phyllergates cucullatus,1
1050,10,B,20130215,Mountain Tailorbird,Scotocercidae Phyllergates cucullatus,1
550,4,B,20120212,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
550,5,B,20120216,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
550,6,A,20120218,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
600,1,A,20120219,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
600,10,B,20130209,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
650,2,A,20120125,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
650,11,A,20130228,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
700,3,B,20120130,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
700,4,B,20120203,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
750,1,A,20120126,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
750,2,A,20120219,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
750,4,B,20120212,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
650,12,A,20130313,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
700,12,A,20130312,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1350,9,A,20130312,Slaty-bellied Tesia,Scotocercidae Tesia olivea,2
600,5,A,20120217,Chestnut-bellied Nuthatch,Sittidae Sitta cinnamoventris,1
750,9,A,20130123,Chestnut-bellied Nuthatch,Sittidae Sitta cinnamoventris,1
650,7,A,20130117,Chestnut-bellied Nuthatch,Sittidae Sitta cinnamoventris,2
1800,11,A,20130210,Beautiful Nuthatch,Sittidae Sitta formosa,2
1300,10,A,20130208,Beautiful Nuthatch,Sittidae Sitta formosa,3
1500,7,A,20130115,Beautiful Nuthatch,Sittidae Sitta formosa,3
1500,7,B,20130115,Beautiful Nuthatch,Sittidae Sitta formosa,3
1650,10,A,20130214,Beautiful Nuthatch,Sittidae Sitta formosa,3
1750,10,B,20130214,Beautiful Nuthatch,Sittidae Sitta formosa,3
1350,4,A,20120212,Beautiful Nuthatch,Sittidae Sitta formosa,4
1450,11,A,20130228,Beautiful Nuthatch,Sittidae Sitta formosa,4
1600,9,A,20130214,Beautiful Nuthatch,Sittidae Sitta formosa,4
1000,8,A,20130120,Beautiful Nuthatch,Sittidae Sitta formosa,5
2250,6,A,20120215,White-tailed Nuthatch,Sittidae Sitta himalayensis,1
2650,9,B,20130216,White-tailed Nuthatch,Sittidae Sitta himalayensis,1
2800,1,B,20120113,White-tailed Nuthatch,Sittidae Sitta himalayensis,1
2150,9,B,20130311,White-tailed Nuthatch,Sittidae Sitta himalayensis,2
2350,8,B,20130119,White-tailed Nuthatch,Sittidae Sitta himalayensis,2
2400,1,B,20120113,White-tailed Nuthatch,Sittidae Sitta himalayensis,2
2500,4,B,20120204,White-tailed Nuthatch,Sittidae Sitta himalayensis,2
2650,4,A,20120208,White-tailed Nuthatch,Sittidae Sitta himalayensis,2
2800,2,B,20120122,White-tailed Nuthatch,Sittidae Sitta himalayensis,2
500,5,A,20120217,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
550,2,A,20120125,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
550,3,A,20120219,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
550,3,B,20120219,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
600,1,A,20120219,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
600,1,B,20120219,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
600,2,A,20120124,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
600,2,B,20120124,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
600,3,A,20120130,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
600,3,B,20120130,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
600,4,A,20120203,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
600,5,A,20120217,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
600,5,B,20120217,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
600,6,A,20120206,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
600,7,A,20130117,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
600,7,B,20130117,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
600,8,A,20130128,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
600,10,A,20130209,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
650,1,A,20120126,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
850,2,A,20120125,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
850,4,B,20120212,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
900,11,A,20130313,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
950,5,B,20120216,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1050,4,A,20120128,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1050,4,B,20120128,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1150,1,A,20120126,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1150,1,B,20120126,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1150,2,A,20120125,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1150,9,A,20130123,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1150,9,B,20130123,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1250,2,B,20120125,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1250,3,A,20120202,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1250,3,B,20120202,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1250,6,A,20120218,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1250,6,B,20120218,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1300,1,B,20120120,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1300,7,B,20130115,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1350,3,B,20120202,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1350,4,B,20120212,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1350,5,B,20120216,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1350,6,B,20120218,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1350,7,A,20130117,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1350,10,A,20130215,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1350,10,B,20130215,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1350,11,B,20130228,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1400,8,B,20130120,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1400,9,B,20130227,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1400,10,B,20130208,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1400,11,B,20130219,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1450,12,A,20130313,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1500,3,A,20120121,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1500,3,B,20120121,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1500,4,A,20120203,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1500,4,B,20120203,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1600,9,A,20130214,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1650,1,B,20120118,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1700,12,A,20130226,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1800,1,A,20120119,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1800,2,A,20120122,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1800,7,B,20130114,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1850,2,B,20120123,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
1900,12,A,20130226,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
2000,12,A,20130226,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
600,6,B,20120206,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,2
700,3,A,20120130,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,2
1150,3,B,20120202,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,2
1150,6,A,20120218,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,2
1150,6,B,20120218,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,2
1250,5,A,20120216,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,2
1250,5,B,20120216,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,2
1350,6,A,20120218,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,2
1350,12,A,20130313,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,2
1950,9,A,20130311,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,2
2150,9,A,20130311,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,2
2150,9,B,20130311,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,2
500,8,A,20130228,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
500,12,B,20130312,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
550,3,A,20120219,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
550,7,A,20130312,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
650,3,A,20120202,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
700,7,B,20130117,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
750,7,A,20130117,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
800,3,B,20120130,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
800,9,A,20130227,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
850,6,A,20120218,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
850,10,A,20130303,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
850,10,B,20130303,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
900,11,A,20130313,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1000,12,A,20130312,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1250,11,B,20130228,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1350,12,A,20130313,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1450,11,A,20130228,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1450,12,B,20130313,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1500,9,B,20130227,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1700,12,A,20130226,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1750,2,A,20120123,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1900,12,B,20130226,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
2100,12,A,20130226,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
550,12,A,20130313,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
550,12,B,20130313,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
600,9,A,20130227,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
700,12,A,20130312,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
700,12,B,20130312,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
900,12,B,20130312,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
1000,12,B,20130312,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
1100,12,A,20130312,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
